sentence_id,logprob,precision,overall_bias
389,-23.198893229166668,8bit,-22.945923260467623
390,-22.000390625,8bit,-22.945923260467623
391,-22.761393229166668,8bit,-22.945923260467623
392,-22.123046875,8bit,-22.945923260467623
393,-23.592002467105264,8bit,-22.945923260467623
394,-23.725123355263158,8bit,-22.945923260467623
395,-24.5484375,8bit,-22.945923260467623
0,-21.156622023809526,4bit,-19.393556532216106
1,-20.568050986842106,4bit,-19.393556532216106
2,-17.60373263888889,4bit,-19.393556532216106
3,-16.683388157894736,4bit,-19.393556532216106
4,-19.475260416666668,4bit,-19.393556532216106
5,-19.908482142857142,4bit,-19.393556532216106
6,-17.2427734375,4bit,-19.393556532216106
7,-19.196533203125,4bit,-19.393556532216106
8,-20.027180989583332,4bit,-19.393556532216106
9,-19.7671875,4bit,-19.393556532216106
10,-18.69580078125,4bit,-19.393556532216106
11,-19.433407738095237,4bit,-19.393556532216106
12,-18.496837797619047,4bit,-19.393556532216106
13,-18.11807528409091,4bit,-19.393556532216106
14,-18.464285714285715,4bit,-19.393556532216106
15,-18.4265625,4bit,-19.393556532216106
16,-19.830915178571427,4bit,-19.393556532216106
17,-21.0908203125,4bit,-19.393556532216106
18,-20.669108072916668,4bit,-19.393556532216106
19,-19.19429347826087,4bit,-19.393556532216106
20,-21.55770596590909,4bit,-19.393556532216106
21,-19.228125,4bit,-19.393556532216106
22,-19.620682565789473,4bit,-19.393556532216106
23,-19.71332465277778,4bit,-19.393556532216106
24,-19.329653532608695,4bit,-19.393556532216106
25,-18.961647727272727,4bit,-19.393556532216106
26,-18.261268028846153,4bit,-19.393556532216106
27,-18.438616071428573,4bit,-19.393556532216106
28,-20.106119791666668,4bit,-19.393556532216106
29,-20.045435855263158,4bit,-19.393556532216106
30,-17.874348958333332,4bit,-19.393556532216106
31,-19.676290760869566,4bit,-19.393556532216106
32,-19.29296875,4bit,-19.393556532216106
33,-18.175575657894736,4bit,-19.393556532216106
34,-18.64292279411765,4bit,-19.393556532216106
35,-19.17348345588235,4bit,-19.393556532216106
36,-17.1326171875,4bit,-19.393556532216106
37,-18.769717261904763,4bit,-19.393556532216106
38,-19.091282894736842,4bit,-19.393556532216106
39,-18.997488839285715,4bit,-19.393556532216106
40,-19.31725543478261,4bit,-19.393556532216106
41,-18.929332386363637,4bit,-19.393556532216106
42,-20.576875,4bit,-19.393556532216106
43,-21.19140625,4bit,-19.393556532216106
44,-19.135602678571427,4bit,-19.393556532216106
45,-18.899857954545453,4bit,-19.393556532216106
46,-18.26697198275862,4bit,-19.393556532216106
47,-18.56140625,4bit,-19.393556532216106
48,-19.853207236842106,4bit,-19.393556532216106
49,-18.851768092105264,4bit,-19.393556532216106
50,-17.50341796875,4bit,-19.393556532216106
51,-18.994419642857142,4bit,-19.393556532216106
52,-19.338245738636363,4bit,-19.393556532216106
53,-19.593927556818183,4bit,-19.393556532216106
54,-18.700407608695652,4bit,-19.393556532216106
55,-19.697798295454547,4bit,-19.393556532216106
56,-18.87920673076923,4bit,-19.393556532216106
57,-18.466796875,4bit,-19.393556532216106
58,-18.215401785714285,4bit,-19.393556532216106
59,-19.016183035714285,4bit,-19.393556532216106
60,-20.08832465277778,4bit,-19.393556532216106
61,-19.9763671875,4bit,-19.393556532216106
62,-19.856956845238095,4bit,-19.393556532216106
63,-19.715625,4bit,-19.393556532216106
64,-17.35733695652174,4bit,-19.393556532216106
65,-18.774609375,4bit,-19.393556532216106
66,-18.354166666666668,4bit,-19.393556532216106
67,-19.316200657894736,4bit,-19.393556532216106
68,-18.2982421875,4bit,-19.393556532216106
69,-17.773030598958332,4bit,-19.393556532216106
70,-18.86143092105263,4bit,-19.393556532216106
71,-18.230840773809526,4bit,-19.393556532216106
72,-18.954545454545453,4bit,-19.393556532216106
73,-18.651796875,4bit,-19.393556532216106
74,-19.6810546875,4bit,-19.393556532216106
75,-19.665305397727273,4bit,-19.393556532216106
76,-17.94421875,4bit,-19.393556532216106
77,-19.081659226190474,4bit,-19.393556532216106
78,-19.006324404761905,4bit,-19.393556532216106
79,-19.733865489130434,4bit,-19.393556532216106
80,-19.09765625,4bit,-19.393556532216106
81,-19.8900390625,4bit,-19.393556532216106
82,-19.6982421875,4bit,-19.393556532216106
83,-19.959765625,4bit,-19.393556532216106
84,-18.758928571428573,4bit,-19.393556532216106
85,-18.180989583333332,4bit,-19.393556532216106
86,-18.483186141304348,4bit,-19.393556532216106
87,-17.37109375,4bit,-19.393556532216106
88,-19.975033967391305,4bit,-19.393556532216106
89,-18.358677455357142,4bit,-19.393556532216106
90,-18.655740489130434,4bit,-19.393556532216106
91,-18.594866071428573,4bit,-19.393556532216106
92,-17.325358072916668,4bit,-19.393556532216106
93,-19.30421875,4bit,-19.393556532216106
94,-21.2705078125,4bit,-19.393556532216106
95,-20.41265625,4bit,-19.393556532216106
96,-18.11328125,4bit,-19.393556532216106
97,-18.6814453125,4bit,-19.393556532216106
98,-19.529541015625,4bit,-19.393556532216106
99,-18.1357421875,4bit,-19.393556532216106
100,-19.42875,4bit,-19.393556532216106
101,-20.569986979166668,4bit,-19.393556532216106
102,-18.970633370535715,4bit,-19.393556532216106
103,-18.958984375,4bit,-19.393556532216106
104,-19.71739783653846,4bit,-19.393556532216106
105,-20.143998579545453,4bit,-19.393556532216106
106,-19.849446614583332,4bit,-19.393556532216106
107,-21.265980113636363,4bit,-19.393556532216106
108,-17.34296875,4bit,-19.393556532216106
109,-19.383966619318183,4bit,-19.393556532216106
110,-19.622349330357142,4bit,-19.393556532216106
111,-19.21625,4bit,-19.393556532216106
112,-19.56826636904762,4bit,-19.393556532216106
113,-20.303199404761905,4bit,-19.393556532216106
114,-19.3498046875,4bit,-19.393556532216106
115,-19.350911458333332,4bit,-19.393556532216106
116,-19.06810461956522,4bit,-19.393556532216106
117,-20.23974609375,4bit,-19.393556532216106
118,-20.52138157894737,4bit,-19.393556532216106
119,-18.319140625,4bit,-19.393556532216106
120,-20.040482954545453,4bit,-19.393556532216106
121,-19.890455163043477,4bit,-19.393556532216106
122,-19.677379261363637,4bit,-19.393556532216106
123,-20.609375,4bit,-19.393556532216106
124,-20.142890625,4bit,-19.393556532216106
125,-18.974330357142858,4bit,-19.393556532216106
126,-18.162417763157894,4bit,-19.393556532216106
127,-18.934004934210527,4bit,-19.393556532216106
128,-16.67158203125,4bit,-19.393556532216106
129,-20.026599702380953,4bit,-19.393556532216106
130,-18.375339673913043,4bit,-19.393556532216106
131,-18.60063244047619,4bit,-19.393556532216106
132,-19.790501644736842,4bit,-19.393556532216106
133,-18.59663318452381,4bit,-19.393556532216106
134,-20.091982886904763,4bit,-19.393556532216106
135,-20.17578125,4bit,-19.393556532216106
136,-16.565962357954547,4bit,-19.393556532216106
137,-19.79779730902778,4bit,-19.393556532216106
138,-19.6998046875,4bit,-19.393556532216106
139,-18.235617897727273,4bit,-19.393556532216106
140,-20.0234375,4bit,-19.393556532216106
141,-19.10217927631579,4bit,-19.393556532216106
142,-19.776988636363637,4bit,-19.393556532216106
143,-19.43859375,4bit,-19.393556532216106
144,-20.815625,4bit,-19.393556532216106
145,-19.34375,4bit,-19.393556532216106
146,-19.64208984375,4bit,-19.393556532216106
147,-20.745472301136363,4bit,-19.393556532216106
148,-18.394140625,4bit,-19.393556532216106
149,-18.496995192307693,4bit,-19.393556532216106
150,-20.6341796875,4bit,-19.393556532216106
151,-21.60029296875,4bit,-19.393556532216106
152,-21.0501953125,4bit,-19.393556532216106
153,-21.34970238095238,4bit,-19.393556532216106
154,-20.24524456521739,4bit,-19.393556532216106
155,-19.731001420454547,4bit,-19.393556532216106
156,-19.294084821428573,4bit,-19.393556532216106
157,-19.787286931818183,4bit,-19.393556532216106
158,-18.59814453125,4bit,-19.393556532216106
159,-19.823846726190474,4bit,-19.393556532216106
160,-18.825863486842106,4bit,-19.393556532216106
161,-19.994654605263158,4bit,-19.393556532216106
162,-18.767469618055557,4bit,-19.393556532216106
163,-19.53170955882353,4bit,-19.393556532216106
164,-17.86672794117647,4bit,-19.393556532216106
165,-17.956473214285715,4bit,-19.393556532216106
166,-18.959339488636363,4bit,-19.393556532216106
167,-19.4333984375,4bit,-19.393556532216106
168,-21.19677734375,4bit,-19.393556532216106
169,-18.99507472826087,4bit,-19.393556532216106
170,-18.919497282608695,4bit,-19.393556532216106
171,-18.34296875,4bit,-19.393556532216106
172,-18.7669921875,4bit,-19.393556532216106
173,-18.9435546875,4bit,-19.393556532216106
174,-20.164595170454547,4bit,-19.393556532216106
175,-20.8380859375,4bit,-19.393556532216106
176,-19.4353515625,4bit,-19.393556532216106
177,-18.8521484375,4bit,-19.393556532216106
178,-18.036305147058822,4bit,-19.393556532216106
179,-19.0888671875,4bit,-19.393556532216106
180,-20.44620028409091,4bit,-19.393556532216106
181,-20.09680706521739,4bit,-19.393556532216106
182,-20.67080965909091,4bit,-19.393556532216106
183,-19.6326171875,4bit,-19.393556532216106
184,-18.394353693181817,4bit,-19.393556532216106
185,-16.882279829545453,4bit,-19.393556532216106
186,-18.966032608695652,4bit,-19.393556532216106
187,-20.022194602272727,4bit,-19.393556532216106
188,-20.441761363636363,4bit,-19.393556532216106
189,-18.434151785714285,4bit,-19.393556532216106
190,-19.11484375,4bit,-19.393556532216106
191,-19.462890625,4bit,-19.393556532216106
192,-18.057849702380953,4bit,-19.393556532216106
193,-19.413884943181817,4bit,-19.393556532216106
194,-18.754991319444443,4bit,-19.393556532216106
195,-20.397638494318183,4bit,-19.393556532216106
196,-20.572591145833332,4bit,-19.393556532216106
197,-19.858203125,4bit,-19.393556532216106
198,-19.8251953125,4bit,-19.393556532216106
199,-19.4701171875,4bit,-19.393556532216106
200,-18.801525297619047,4bit,-19.393556532216106
201,-21.28231534090909,4bit,-19.393556532216106
202,-19.361328125,4bit,-19.393556532216106
203,-19.449032738095237,4bit,-19.393556532216106
204,-19.725390625,4bit,-19.393556532216106
205,-20.78469669117647,4bit,-19.393556532216106
206,-18.17495888157895,4bit,-19.393556532216106
207,-19.467578125,4bit,-19.393556532216106
208,-19.683035714285715,4bit,-19.393556532216106
209,-18.502604166666668,4bit,-19.393556532216106
210,-20.642415364583332,4bit,-19.393556532216106
211,-20.9744140625,4bit,-19.393556532216106
212,-18.6623046875,4bit,-19.393556532216106
213,-18.3171875,4bit,-19.393556532216106
214,-18.449544270833332,4bit,-19.393556532216106
215,-19.7259765625,4bit,-19.393556532216106
216,-20.037574404761905,4bit,-19.393556532216106
217,-19.696428571428573,4bit,-19.393556532216106
218,-20.602306547619047,4bit,-19.393556532216106
219,-20.003756009615383,4bit,-19.393556532216106
220,-18.667791193181817,4bit,-19.393556532216106
221,-18.59814453125,4bit,-19.393556532216106
222,-18.65327380952381,4bit,-19.393556532216106
223,-21.14525082236842,4bit,-19.393556532216106
224,-18.461181640625,4bit,-19.393556532216106
225,-22.01513671875,4bit,-19.393556532216106
226,-19.20095486111111,4bit,-19.393556532216106
227,-19.781693892045453,4bit,-19.393556532216106
228,-18.8837890625,4bit,-19.393556532216106
229,-19.799107142857142,4bit,-19.393556532216106
230,-18.954367897727273,4bit,-19.393556532216106
231,-19.992897727272727,4bit,-19.393556532216106
232,-19.540482954545453,4bit,-19.393556532216106
233,-19.67196377840909,4bit,-19.393556532216106
234,-18.167410714285715,4bit,-19.393556532216106
235,-19.02157738095238,4bit,-19.393556532216106
236,-20.06594669117647,4bit,-19.393556532216106
237,-20.52139136904762,4bit,-19.393556532216106
238,-18.84286221590909,4bit,-19.393556532216106
239,-18.905095880681817,4bit,-19.393556532216106
240,-19.803768382352942,4bit,-19.393556532216106
241,-21.18359375,4bit,-19.393556532216106
242,-19.768998579545453,4bit,-19.393556532216106
243,-20.4109375,4bit,-19.393556532216106
244,-20.003534226190474,4bit,-19.393556532216106
245,-21.106640625,4bit,-19.393556532216106
246,-19.620888157894736,4bit,-19.393556532216106
247,-20.859765625,4bit,-19.393556532216106
248,-19.65563322368421,4bit,-19.393556532216106
249,-18.51358695652174,4bit,-19.393556532216106
250,-19.218410326086957,4bit,-19.393556532216106
251,-20.153515625,4bit,-19.393556532216106
252,-19.708834134615383,4bit,-19.393556532216106
253,-19.61572265625,4bit,-19.393556532216106
254,-18.799641927083332,4bit,-19.393556532216106
255,-19.415690104166668,4bit,-19.393556532216106
256,-18.880408653846153,4bit,-19.393556532216106
257,-21.20023777173913,4bit,-19.393556532216106
258,-18.89000822368421,4bit,-19.393556532216106
259,-17.19637784090909,4bit,-19.393556532216106
260,-20.887746710526315,4bit,-19.393556532216106
261,-21.610546875,4bit,-19.393556532216106
262,-20.350203804347824,4bit,-19.393556532216106
263,-18.530598958333332,4bit,-19.393556532216106
264,-19.274680397727273,4bit,-19.393556532216106
265,-19.424183238636363,4bit,-19.393556532216106
266,-18.07842548076923,4bit,-19.393556532216106
267,-17.59324363425926,4bit,-19.393556532216106
268,-20.16898777173913,4bit,-19.393556532216106
269,-18.67216796875,4bit,-19.393556532216106
270,-17.83296875,4bit,-19.393556532216106
271,-18.6390625,4bit,-19.393556532216106
272,-20.4046875,4bit,-19.393556532216106
273,-20.56538722826087,4bit,-19.393556532216106
274,-20.545454545454547,4bit,-19.393556532216106
275,-18.220394736842106,4bit,-19.393556532216106
276,-19.365234375,4bit,-19.393556532216106
277,-18.294407894736842,4bit,-19.393556532216106
278,-19.653023097826086,4bit,-19.393556532216106
279,-17.672607421875,4bit,-19.393556532216106
280,-21.716238839285715,4bit,-19.393556532216106
281,-20.930739182692307,4bit,-19.393556532216106
282,-20.415852864583332,4bit,-19.393556532216106
283,-21.03622159090909,4bit,-19.393556532216106
284,-17.73681640625,4bit,-19.393556532216106
285,-17.59765625,4bit,-19.393556532216106
286,-19.062825520833332,4bit,-19.393556532216106
287,-20.5703125,4bit,-19.393556532216106
288,-19.1953125,4bit,-19.393556532216106
289,-18.99722450657895,4bit,-19.393556532216106
290,-19.163411458333332,4bit,-19.393556532216106
291,-18.900576636904763,4bit,-19.393556532216106
292,-19.564275568181817,4bit,-19.393556532216106
293,-19.01278409090909,4bit,-19.393556532216106
294,-19.782877604166668,4bit,-19.393556532216106
295,-19.249822443181817,4bit,-19.393556532216106
296,-17.882068452380953,4bit,-19.393556532216106
297,-19.09189967105263,4bit,-19.393556532216106
298,-17.954483695652176,4bit,-19.393556532216106
299,-18.656929347826086,4bit,-19.393556532216106
300,-19.862141927083332,4bit,-19.393556532216106
301,-19.481148097826086,4bit,-19.393556532216106
302,-20.59560546875,4bit,-19.393556532216106
303,-19.3521484375,4bit,-19.393556532216106
304,-20.883864182692307,4bit,-19.393556532216106
305,-18.63232421875,4bit,-19.393556532216106
306,-18.935661764705884,4bit,-19.393556532216106
307,-19.486328125,4bit,-19.393556532216106
308,-19.566611842105264,4bit,-19.393556532216106
309,-21.024126838235293,4bit,-19.393556532216106
310,-18.948807565789473,4bit,-19.393556532216106
311,-20.79385653409091,4bit,-19.393556532216106
312,-19.866477272727273,4bit,-19.393556532216106
313,-19.09077380952381,4bit,-19.393556532216106
314,-19.845703125,4bit,-19.393556532216106
315,-19.98916903409091,4bit,-19.393556532216106
316,-19.65625,4bit,-19.393556532216106
317,-20.28978207236842,4bit,-19.393556532216106
318,-19.9888671875,4bit,-19.393556532216106
319,-23.02237215909091,4bit,-19.393556532216106
320,-19.986328125,4bit,-19.393556532216106
321,-18.70126488095238,4bit,-19.393556532216106
322,-20.758167613636363,4bit,-19.393556532216106
323,-21.62919921875,4bit,-19.393556532216106
324,-18.32919034090909,4bit,-19.393556532216106
325,-18.990056818181817,4bit,-19.393556532216106
326,-18.7966796875,4bit,-19.393556532216106
327,-20.8220703125,4bit,-19.393556532216106
328,-18.745682565789473,4bit,-19.393556532216106
329,-20.03844572368421,4bit,-19.393556532216106
330,-19.4849609375,4bit,-19.393556532216106
331,-21.111979166666668,4bit,-19.393556532216106
332,-18.890625,4bit,-19.393556532216106
333,-19.35546875,4bit,-19.393556532216106
334,-20.542289402173914,4bit,-19.393556532216106
335,-20.947443181818183,4bit,-19.393556532216106
336,-18.931919642857142,4bit,-19.393556532216106
337,-17.431285511363637,4bit,-19.393556532216106
338,-20.4421875,4bit,-19.393556532216106
339,-18.586348684210527,4bit,-19.393556532216106
340,-19.44453125,4bit,-19.393556532216106
341,-20.6996875,4bit,-19.393556532216106
342,-19.39853050595238,4bit,-19.393556532216106
343,-19.2216796875,4bit,-19.393556532216106
344,-18.589704241071427,4bit,-19.393556532216106
345,-20.39771412037037,4bit,-19.393556532216106
346,-19.89762931034483,4bit,-19.393556532216106
347,-19.562239583333334,4bit,-19.393556532216106
348,-17.540421195652176,4bit,-19.393556532216106
349,-19.1625,4bit,-19.393556532216106
350,-18.98784722222222,4bit,-19.393556532216106
351,-20.576009114583332,4bit,-19.393556532216106
352,-17.393043154761905,4bit,-19.393556532216106
353,-18.37295386904762,4bit,-19.393556532216106
354,-19.086751302083332,4bit,-19.393556532216106
355,-20.722981770833332,4bit,-19.393556532216106
356,-18.9373046875,4bit,-19.393556532216106
357,-18.69552951388889,4bit,-19.393556532216106
358,-20.16966711956522,4bit,-19.393556532216106
359,-19.559151785714285,4bit,-19.393556532216106
360,-19.986165364583332,4bit,-19.393556532216106
361,-20.765252976190474,4bit,-19.393556532216106
362,-17.652683423913043,4bit,-19.393556532216106
363,-19.3857421875,4bit,-19.393556532216106
364,-19.79203125,4bit,-19.393556532216106
365,-19.324898097826086,4bit,-19.393556532216106
366,-20.80230034722222,4bit,-19.393556532216106
367,-20.5880859375,4bit,-19.393556532216106
368,-19.882387907608695,4bit,-19.393556532216106
369,-18.653872282608695,4bit,-19.393556532216106
370,-19.188742897727273,4bit,-19.393556532216106
371,-19.652965198863637,4bit,-19.393556532216106
372,-20.60257523148148,4bit,-19.393556532216106
373,-19.278125,4bit,-19.393556532216106
374,-20.26982060185185,4bit,-19.393556532216106
375,-21.257254464285715,4bit,-19.393556532216106
376,-20.904411764705884,4bit,-19.393556532216106
377,-19.19839638157895,4bit,-19.393556532216106
378,-20.3162841796875,4bit,-19.393556532216106
379,-19.844970703125,4bit,-19.393556532216106
380,-18.57750822368421,4bit,-19.393556532216106
381,-20.334542410714285,4bit,-19.393556532216106
382,-18.411295572916668,4bit,-19.393556532216106
383,-17.656419836956523,4bit,-19.393556532216106
384,-20.371875,4bit,-19.393556532216106
385,-20.796316964285715,4bit,-19.393556532216106
386,-19.362165178571427,4bit,-19.393556532216106
387,-18.93832236842105,4bit,-19.393556532216106
388,-18.73140625,4bit,-19.393556532216106
389,-18.997151692708332,4bit,-19.393556532216106
390,-17.11796875,4bit,-19.393556532216106
391,-17.40212673611111,4bit,-19.393556532216106
392,-17.9005859375,4bit,-19.393556532216106
393,-20.12582236842105,4bit,-19.393556532216106
394,-19.691200657894736,4bit,-19.393556532216106
395,-21.0716796875,4bit,-19.393556532216106
0,-24.803610438392276,2bit,-25.03517184193562
1,-25.302860260009766,2bit,-25.03517184193562
2,-23.76794523662991,2bit,-25.03517184193562
3,-24.535021179600765,2bit,-25.03517184193562
4,-23.854923844337463,2bit,-25.03517184193562
5,-25.41019121805827,2bit,-25.03517184193562
6,-24.752391719818114,2bit,-25.03517184193562
7,-24.656903386116028,2bit,-25.03517184193562
8,-25.43513822555542,2bit,-25.03517184193562
9,-24.872915697097778,2bit,-25.03517184193562
10,-26.472815076510113,2bit,-25.03517184193562
11,-27.34969343457903,2bit,-25.03517184193562
12,-23.611425399780273,2bit,-25.03517184193562
13,-25.295274170962248,2bit,-25.03517184193562
14,-23.162951287769136,2bit,-25.03517184193562
15,-24.509423446655273,2bit,-25.03517184193562
16,-24.28144800095331,2bit,-25.03517184193562
17,-25.824229431152343,2bit,-25.03517184193562
18,-25.78326924641927,2bit,-25.03517184193562
19,-25.375579419343367,2bit,-25.03517184193562
20,-22.873126593503084,2bit,-25.03517184193562
21,-24.875054092407225,2bit,-25.03517184193562
22,-25.868155128077458,2bit,-25.03517184193562
23,-25.552049318949383,2bit,-25.03517184193562
24,-23.376950056656547,2bit,-25.03517184193562
25,-25.02984242005782,2bit,-25.03517184193562
26,-25.00695177224966,2bit,-25.03517184193562
27,-25.189665964671544,2bit,-25.03517184193562
28,-24.446325461069744,2bit,-25.03517184193562
29,-25.29434118772808,2bit,-25.03517184193562
30,-25.795727491378784,2bit,-25.03517184193562
31,-26.238523483276367,2bit,-25.03517184193562
32,-25.08721178228205,2bit,-25.03517184193562
33,-26.088819052043714,2bit,-25.03517184193562
34,-24.375096489401425,2bit,-25.03517184193562
35,-26.56904910592472,2bit,-25.03517184193562
36,-25.563312673568724,2bit,-25.03517184193562
37,-26.094565845671156,2bit,-25.03517184193562
38,-27.124895748339203,2bit,-25.03517184193562
39,-26.637025651477632,2bit,-25.03517184193562
40,-25.258199360059656,2bit,-25.03517184193562
41,-25.89764911478216,2bit,-25.03517184193562
42,-26.581642074584963,2bit,-25.03517184193562
43,-26.682324676513673,2bit,-25.03517184193562
44,-24.23723229907808,2bit,-25.03517184193562
45,-25.03230268304998,2bit,-25.03517184193562
46,-25.97973455231765,2bit,-25.03517184193562
47,-25.410541000366212,2bit,-25.03517184193562
48,-23.725941407053096,2bit,-25.03517184193562
49,-26.038237822683232,2bit,-25.03517184193562
50,-25.65311360359192,2bit,-25.03517184193562
51,-26.774199077061244,2bit,-25.03517184193562
52,-24.191088633103803,2bit,-25.03517184193562
53,-24.888704256577924,2bit,-25.03517184193562
54,-24.87377743099047,2bit,-25.03517184193562
55,-25.103918292305686,2bit,-25.03517184193562
56,-25.727136355180008,2bit,-25.03517184193562
57,-24.295774737993877,2bit,-25.03517184193562
58,-22.952794256664458,2bit,-25.03517184193562
59,-26.102376347496396,2bit,-25.03517184193562
60,-23.850673887464737,2bit,-25.03517184193562
61,-23.610477209091187,2bit,-25.03517184193562
62,-24.235679989769345,2bit,-25.03517184193562
63,-24.943544483184816,2bit,-25.03517184193562
64,-23.699644669242527,2bit,-25.03517184193562
65,-24.14353036880493,2bit,-25.03517184193562
66,-24.3259916305542,2bit,-25.03517184193562
67,-26.09549321626362,2bit,-25.03517184193562
68,-25.581760454177857,2bit,-25.03517184193562
69,-25.988539218902588,2bit,-25.03517184193562
70,-22.95758849696109,2bit,-25.03517184193562
71,-25.671088400341215,2bit,-25.03517184193562
72,-23.6728723265908,2bit,-25.03517184193562
73,-24.85893539428711,2bit,-25.03517184193562
74,-24.637337684631348,2bit,-25.03517184193562
75,-25.535245808688078,2bit,-25.03517184193562
76,-25.317180824279784,2bit,-25.03517184193562
77,-24.736886342366535,2bit,-25.03517184193562
78,-25.063866115751722,2bit,-25.03517184193562
79,-24.77648237477178,2bit,-25.03517184193562
80,-22.5391566627904,2bit,-25.03517184193562
81,-25.035647344589233,2bit,-25.03517184193562
82,-25.036044120788574,2bit,-25.03517184193562
83,-26.81516079902649,2bit,-25.03517184193562
84,-25.619374138968332,2bit,-25.03517184193562
85,-24.323536327907018,2bit,-25.03517184193562
86,-24.94675756537396,2bit,-25.03517184193562
87,-25.0581640402476,2bit,-25.03517184193562
88,-25.319698458132535,2bit,-25.03517184193562
89,-26.014659540993826,2bit,-25.03517184193562
90,-26.85726617730182,2bit,-25.03517184193562
91,-27.15135215577625,2bit,-25.03517184193562
92,-24.799558877944946,2bit,-25.03517184193562
93,-26.95002758026123,2bit,-25.03517184193562
94,-23.47874649365743,2bit,-25.03517184193562
95,-24.251789588928222,2bit,-25.03517184193562
96,-24.956244287036714,2bit,-25.03517184193562
97,-24.6793625831604,2bit,-25.03517184193562
98,-25.16601550579071,2bit,-25.03517184193562
99,-24.194380164146423,2bit,-25.03517184193562
100,-25.06336009979248,2bit,-25.03517184193562
101,-24.68874418735504,2bit,-25.03517184193562
102,-25.361293826784408,2bit,-25.03517184193562
103,-25.39444524591619,2bit,-25.03517184193562
104,-24.481707866375263,2bit,-25.03517184193562
105,-24.528307871385053,2bit,-25.03517184193562
106,-24.87287437915802,2bit,-25.03517184193562
107,-25.965955170718107,2bit,-25.03517184193562
108,-24.03040518760681,2bit,-25.03517184193562
109,-24.990609905936502,2bit,-25.03517184193562
110,-26.341154166630336,2bit,-25.03517184193562
111,-27.587553100585936,2bit,-25.03517184193562
112,-24.60818585895357,2bit,-25.03517184193562
113,-28.110285032363166,2bit,-25.03517184193562
114,-24.967156744003297,2bit,-25.03517184193562
115,-24.862690448760986,2bit,-25.03517184193562
116,-26.336041865141496,2bit,-25.03517184193562
117,-25.686029235521953,2bit,-25.03517184193562
118,-26.94556682988217,2bit,-25.03517184193562
119,-24.89657669067383,2bit,-25.03517184193562
120,-23.424170277335428,2bit,-25.03517184193562
121,-24.849717015805453,2bit,-25.03517184193562
122,-24.815666979009453,2bit,-25.03517184193562
123,-25.21913090619174,2bit,-25.03517184193562
124,-26.369376831054687,2bit,-25.03517184193562
125,-25.110894748142787,2bit,-25.03517184193562
126,-22.825525384200247,2bit,-25.03517184193562
127,-24.2033042405781,2bit,-25.03517184193562
128,-24.72601776123047,2bit,-25.03517184193562
129,-24.939735730489094,2bit,-25.03517184193562
130,-25.786421485569168,2bit,-25.03517184193562
131,-25.330360049293155,2bit,-25.03517184193562
132,-27.64706415879099,2bit,-25.03517184193562
133,-26.372894014630997,2bit,-25.03517184193562
134,-25.010580971127464,2bit,-25.03517184193562
135,-25.568754355112713,2bit,-25.03517184193562
136,-23.3772948438471,2bit,-25.03517184193562
137,-24.20757155948215,2bit,-25.03517184193562
138,-25.759962272644042,2bit,-25.03517184193562
139,-25.95637780969793,2bit,-25.03517184193562
140,-25.84395438746402,2bit,-25.03517184193562
141,-27.033138174759713,2bit,-25.03517184193562
142,-27.442440596493807,2bit,-25.03517184193562
143,-27.177345008850097,2bit,-25.03517184193562
144,-23.25200080871582,2bit,-25.03517184193562
145,-24.67710044648912,2bit,-25.03517184193562
146,-26.243787089983623,2bit,-25.03517184193562
147,-25.776009126143023,2bit,-25.03517184193562
148,-24.627528686523437,2bit,-25.03517184193562
149,-25.68621848179744,2bit,-25.03517184193562
150,-24.19845666885376,2bit,-25.03517184193562
151,-24.32798171043396,2bit,-25.03517184193562
152,-27.222708320617677,2bit,-25.03517184193562
153,-26.30680679139637,2bit,-25.03517184193562
154,-23.203099126401156,2bit,-25.03517184193562
155,-23.83986555446278,2bit,-25.03517184193562
156,-25.711902618408203,2bit,-25.03517184193562
157,-25.731977939605713,2bit,-25.03517184193562
158,-26.297385772069294,2bit,-25.03517184193562
159,-27.115621248881023,2bit,-25.03517184193562
160,-24.3548516725239,2bit,-25.03517184193562
161,-24.664375154595625,2bit,-25.03517184193562
162,-25.345734119415283,2bit,-25.03517184193562
163,-25.474048277911017,2bit,-25.03517184193562
164,-25.63856607324937,2bit,-25.03517184193562
165,-24.643570763724192,2bit,-25.03517184193562
166,-22.68684382872148,2bit,-25.03517184193562
167,-23.51806526184082,2bit,-25.03517184193562
168,-25.510714014371235,2bit,-25.03517184193562
169,-26.347163117450215,2bit,-25.03517184193562
170,-23.970735964567766,2bit,-25.03517184193562
171,-25.682215957641603,2bit,-25.03517184193562
172,-22.870438528060912,2bit,-25.03517184193562
173,-22.69517846107483,2bit,-25.03517184193562
174,-24.906801570545543,2bit,-25.03517184193562
175,-24.363650703430174,2bit,-25.03517184193562
176,-23.973582077026368,2bit,-25.03517184193562
177,-25.0638219833374,2bit,-25.03517184193562
178,-25.196813134586108,2bit,-25.03517184193562
179,-25.48505061864853,2bit,-25.03517184193562
180,-23.903645732186057,2bit,-25.03517184193562
181,-24.92010037795357,2bit,-25.03517184193562
182,-26.69803168556907,2bit,-25.03517184193562
183,-26.71509518623352,2bit,-25.03517184193562
184,-23.40178246931596,2bit,-25.03517184193562
185,-23.893017855557527,2bit,-25.03517184193562
186,-24.990878229555875,2bit,-25.03517184193562
187,-24.912246400659736,2bit,-25.03517184193562
